episode,reward,score,lines,pieces,epsilon,loss,avg_reward_100,avg_lines_100
654,11.89999999999992,3200,30,114,0.05,7.87551642719068,-126.13199999999999,18.51
655,-84.59999999999998,2800,25,100,0.05,7.926371626853943,-124.25999999999998,18.73
656,-96.39999999999996,2200,22,93,0.05,7.802273488813831,-124.13499999999998,18.71
657,-98.89999999999999,2100,20,89,0.05,7.665477350856481,-124.26299999999996,18.66
658,-84.69999999999999,2100,20,88,0.05,7.797568082809448,-122.66099999999997,18.82
659,-88.7,2200,22,94,0.05,7.815581149243294,-121.77899999999998,18.91
660,-133.7,1800,18,83,0.05,7.758492194026349,-120.931,18.98
661,24.49999999999997,3300,32,120,0.05,7.718339769045512,-118.77099999999999,19.18
662,-131.4,2200,21,84,0.05,7.73290170942034,-117.87199999999999,19.34
663,319.0,6800,65,196,0.05,7.645827483157722,-112.493,19.92
664,-5.700000000000003,3600,34,124,0.05,7.638732664046749,-111.291,20.08
665,-121.10000000000001,1800,18,84,0.05,7.634899519738697,-110.24000000000002,20.18
666,109.3,4100,41,143,0.05,7.907815403037971,-106.94500000000004,20.52
667,-190.60000000000002,1700,16,73,0.05,7.914582409270822,-108.36800000000005,20.43
668,-124.3,1700,17,80,0.05,7.890404915809631,-108.09800000000001,20.46
669,-233.89999999999995,700,7,55,0.05,8.113980640064586,-108.13500000000002,20.46
670,198.89999999999992,5500,52,169,0.05,7.997824632204496,-104.30400000000003,20.89
671,-7.099999999999994,2700,26,107,0.05,7.68229291149389,-104.78700000000002,20.78
672,-144.5,1400,13,73,0.05,7.715828941292958,-103.91100000000004,20.83
673,14.999999999999972,3700,33,120,0.05,7.836159034570058,-102.54400000000004,20.97
674,-45.800000000000004,2800,25,103,0.05,7.701952267619013,-100.93700000000003,21.1
675,-251.09999999999997,500,5,50,0.05,7.544503631591797,-102.39700000000002,20.96
676,-4.20000000000006,3100,29,110,0.05,7.555513455651023,-100.54600000000003,21.12
677,-133.69999999999996,1900,19,83,0.05,7.586337767451642,-101.59400000000005,21.04
678,-46.899999999999984,2700,27,106,0.05,7.817907468327936,-100.19800000000005,21.18
679,-128.1,1700,17,80,0.05,7.49472942352295,-100.84800000000004,21.12
680,-129.79999999999998,1400,14,75,0.05,7.8836605262756345,-99.24600000000004,21.23
681,-195.3,1100,11,65,0.05,7.974849253434401,-98.84700000000004,21.22
682,-228.89999999999998,800,8,56,0.05,7.558520019054413,-99.77100000000004,21.12
683,-43.20000000000003,2700,25,101,0.05,7.907768924637597,-99.07600000000002,21.18
684,-118.89999999999999,2200,22,88,0.05,7.920778903094205,-98.573,21.26
685,14.899999999999935,3800,35,123,0.05,7.975116489379387,-97.595,21.37
686,5.0999999999999375,3100,30,115,0.05,8.026156806945801,-94.683,21.65
687,234.89999999999986,6100,55,179,0.05,7.959436099622502,-90.94500000000002,22.04
688,-39.10000000000008,3300,28,103,0.05,7.801789584669095,-90.43000000000002,22.07
689,-158.60000000000002,1800,16,74,0.05,7.742958796990885,-89.998,22.11
690,-78.69999999999997,2700,26,98,0.05,7.715024510208441,-89.64300000000001,22.14
691,-53.00000000000003,2700,27,105,0.05,7.754510983966646,-90.48000000000002,22.06
692,-146.7,1300,13,71,0.05,7.973873292896109,-90.50800000000002,22.03
693,-22.300000000000054,3000,27,107,0.05,7.95202503471731,-90.76300000000003,21.98
694,10.900000000000006,3000,29,113,0.05,7.950300739929739,-88.32500000000003,22.18
695,332.2000000000001,6800,63,194,0.05,7.8626611183599096,-83.88100000000004,22.6
696,-266.9,900,8,51,0.05,7.737681510401707,-86.04000000000003,22.45
697,286.00000000000006,6400,62,192,0.05,7.768819086253643,-81.15000000000008,22.97
698,-137.7,1800,17,81,0.05,7.6515207408386985,-81.88900000000007,22.94
699,8.299999999999983,3200,29,114,0.05,7.878236293792725,-80.20800000000004,23.09
700,216.9,5800,52,171,0.05,7.962347970371358,-76.61100000000003,23.46
701,238.90000000000003,6000,53,174,0.05,8.16731945125536,-72.79500000000004,23.83
702,-61.20000000000003,2200,20,92,0.05,8.12102472782135,-72.70600000000003,23.82
703,24.99999999999997,4000,35,126,0.05,8.138951880591256,-70.86800000000002,24.05
704,-15.700000000000017,3100,30,111,0.05,8.110509713490805,-69.04900000000004,24.24
705,35.2000000000001,3700,34,123,0.05,8.1818698596179,-65.73000000000003,24.56
706,226.70000000000027,5800,55,178,0.05,8.093822535504117,-61.666000000000025,25.0
707,282.6999999999998,6600,60,190,0.05,8.074907721971211,-58.06800000000002,25.37
708,169.50000000000003,5000,50,165,0.05,8.486199985850941,-53.36599999999999,25.85
709,-225.3,700,7,51,0.05,8.552944360994825,-54.76200000000001,25.68
710,12.099999999999923,3800,33,121,0.05,8.480502372930857,-54.107000000000006,25.75
711,234.0000000000002,6500,59,183,0.05,8.330297662912171,-51.63,26.05
712,87.60000000000022,4800,43,142,0.05,8.421093185183029,-49.013999999999996,26.32
713,16.89999999999999,3300,28,109,0.05,8.55266068397312,-49.407999999999994,26.24
714,-12.899999999999935,3200,29,110,0.05,8.29654160412875,-48.85799999999999,26.3
715,-75.59999999999997,2400,23,96,0.05,8.378129959106445,-46.72200000000001,26.45
716,68.6,3700,35,128,0.05,8.297927133738995,-45.530999999999985,26.56
717,456.00000000000006,8600,77,235,0.05,8.325950916777266,-40.04299999999999,27.11
718,-74.60000000000001,2200,21,92,0.05,8.330404431923576,-40.968999999999994,26.98
719,46.19999999999993,3800,31,118,0.05,8.37556986081398,-39.823999999999984,27.02
720,320.69999999999993,6500,63,198,0.05,8.460472403150616,-35.79799999999999,27.4
721,67.70000000000003,4000,36,129,0.05,8.323560230491697,-33.547,27.61
722,304.30000000000007,6500,58,186,0.05,8.368705570056875,-28.04299999999999,28.1
723,248.7,7000,61,189,0.05,8.355597445573757,-23.683000000000003,28.62
724,190.49999999999986,5800,50,166,0.05,8.367319468992303,-20.049000000000007,28.99
725,14.400000000000063,3200,30,115,0.05,8.443855517843495,-18.18,29.12
726,-5.500000000000043,2900,27,109,0.05,8.411716111209415,-16.88199999999999,29.23
727,358.2999999999997,8000,66,205,0.05,8.328373839215535,-11.459999999999981,29.75
728,87.29999999999981,4700,44,145,0.05,8.298935035179401,-9.422999999999996,29.99
729,8.000000000000043,3000,29,113,0.05,8.540733126412452,-9.799,29.97
730,109.70000000000002,4200,40,140,0.05,8.356515339442662,-7.369999999999992,30.18
731,41.60000000000004,5000,48,148,0.05,8.387399708902514,-6.697999999999988,30.39
732,204.7000000000003,5600,48,160,0.05,8.375874903798103,-2.499999999999995,30.78
733,65.00000000000003,3400,33,125,0.05,8.36761692047119,0.4450000000000063,31.02
734,-33.400000000000006,2400,22,98,0.05,8.326540251167453,0.21900000000000858,30.95
735,-89.40000000000003,2500,22,93,0.05,8.641109563971078,-0.17699999999998994,30.84
736,841.1999999999998,13700,120,340,0.05,8.519006126067218,6.42800000000001,31.55
737,244.2,7200,59,184,0.05,8.654329211815543,8.92300000000001,31.8
738,87.79999999999995,3900,37,134,0.05,8.573337843169027,11.518000000000008,32.04
739,-135.3,2500,23,91,0.05,8.295395369058127,9.772000000000007,31.89
740,280.19999999999993,6300,61,188,0.05,8.55550266326742,14.745,32.43
741,-57.20000000000001,2700,25,98,0.05,8.272303498521143,14.466000000000001,32.37
742,210.5,5600,51,169,0.05,8.30133611916085,18.688000000000013,32.8
743,251.89999999999984,5900,57,186,0.05,8.487956234203871,23.744000000000007,33.3
744,70.39999999999993,4100,35,128,0.05,8.304980006068945,27.626000000000012,33.64
745,188.99999999999991,5800,51,168,0.05,8.608906981490907,30.107000000000014,33.88
746,-55.899999999999935,3900,33,113,0.05,8.620761829139912,30.445,34.0
747,555.6000000000003,9900,87,259,0.05,8.545600163890589,38.52400000000001,34.82
748,263.60000000000014,6100,56,181,0.05,8.919024512254072,39.37900000000001,34.88
749,20.799999999999955,4600,40,131,0.05,8.939922001525646,39.378000000000014,34.91
750,-172.8,800,7,58,0.05,8.907627155040872,38.20800000000001,34.74
751,226.80000000000007,5400,53,175,0.05,8.930015425000873,40.634000000000015,34.96
752,475.50000000000045,8400,79,238,0.05,8.605021476745605,44.93100000000002,35.42
753,256.30000000000007,5700,53,175,0.05,8.572118543897357,48.926000000000016,35.78
754,81.79999999999994,3600,34,124,0.05,8.757273904738888,49.62500000000002,35.82
755,12.699999999999989,3800,34,122,0.05,8.63561873357804,50.59800000000002,35.91
756,959.8000000000002,14900,129,365,0.05,8.761937697946209,61.16,36.98
757,39.79999999999997,3800,36,129,0.05,8.74662286921065,62.54700000000002,37.14
758,251.9999999999999,5900,53,176,0.05,8.761911048130555,65.914,37.47
759,470.5000000000004,8500,77,234,0.05,8.599784573938093,71.50600000000001,38.02
760,784.2999999999996,12600,114,327,0.05,8.526269218608144,80.68599999999999,38.98
761,105.10000000000001,4100,39,140,0.05,8.575283983775547,81.492,39.05
762,198.80000000000007,4800,47,160,0.05,8.556886795163155,84.79399999999998,39.31
763,326.10000000000014,7000,60,192,0.05,8.433533738056818,84.86500000000002,39.26
764,168.50000000000009,4900,46,157,0.05,8.481415593700044,86.60700000000001,39.38
765,704.5999999999999,12100,105,305,0.05,8.813127569292412,94.86400000000002,40.25
766,-278.8,900,8,50,0.05,8.70888536453247,90.98300000000003,39.92
767,176.6,4900,45,155,0.05,8.79021610136955,94.65500000000002,40.21
768,-72.69999999999999,2000,19,90,0.05,8.786941475338406,95.171,40.23
769,198.00000000000023,4900,49,164,0.05,8.641695432546662,99.49000000000002,40.65
770,250.59999999999994,5700,48,164,0.05,8.583895601877352,100.00700000000002,40.61
771,515.9000000000002,9300,84,252,0.05,8.83281443800245,105.23700000000002,41.19
772,-233.89999999999998,600,6,53,0.05,8.775741262255975,104.34300000000003,41.12
773,-43.099999999999994,2500,23,99,0.05,8.449282251223169,103.76200000000003,41.02
774,50.200000000000045,3500,33,124,0.05,8.631226016629126,104.72200000000002,41.1
775,505.9000000000003,9700,83,248,0.05,8.65246880246747,112.292,41.88
776,13.499999999999943,2900,28,112,0.05,8.87331519808088,112.46900000000001,41.87
777,-49.89999999999996,2600,23,99,0.05,8.634067939989494,113.30700000000003,41.91
778,105.49999999999996,4200,40,141,0.05,8.764671900593642,114.83100000000002,42.04
779,35.400000000000034,3300,31,120,0.05,8.777944036324818,116.46600000000002,42.18
780,28.80000000000001,3400,32,122,0.05,8.618610862825738,118.052,42.36
781,402.0999999999999,7300,69,214,0.05,8.739754953117014,124.02600000000002,42.94
782,964.6000000000004,15100,132,373,0.05,8.721397964947984,135.961,44.18
783,349.50000000000006,7200,65,205,0.05,8.812617876471542,139.888,44.58
784,2.4000000000000057,3100,30,112,0.05,8.922994464635849,141.101,44.66
785,-70.0,2000,19,89,0.05,8.856860514437214,140.25199999999998,44.5
786,293.0999999999999,6600,58,186,0.05,8.783555912715132,143.132,44.78
787,1149.6999999999998,17100,145,403,0.05,8.939927439535818,152.28000000000003,45.68
788,1062.4999999999986,15100,142,396,0.05,8.92650758015989,163.29599999999996,46.82
789,485.70000000000016,8600,78,237,0.05,9.044533079686547,169.739,47.44
790,609.9000000000007,10100,93,275,0.05,9.037144827409223,176.62500000000003,48.11
791,899.3000000000005,13600,116,332,0.05,9.019188853631537,186.14800000000002,49.0
792,449.5999999999998,8200,75,228,0.05,8.807413057277078,192.111,49.62
793,304.7999999999998,6900,62,197,0.05,8.687977304313389,195.382,49.97
794,39.90000000000005,3700,30,117,0.05,8.521071894556028,195.672,49.98
795,140.80000000000007,4600,40,141,0.05,8.46629535729158,193.75799999999998,49.75
796,968.4999999999999,14000,130,367,0.05,8.565528595480023,206.112,50.97
797,47.500000000000014,3300,32,122,0.05,8.747244807540394,203.727,50.67
798,497.5,8800,80,242,0.05,8.437679864158316,210.079,51.3
799,-26.89999999999999,3300,26,103,0.05,8.422910389390964,209.72699999999998,51.27
800,2605.3,34300,312,822,0.05,8.604896930012389,233.61099999999996,53.87
801,1780.2000000000005,25800,216,583,0.05,8.27028216056104,249.02399999999997,55.5
802,201.20000000000007,5100,47,160,0.05,8.164644587039948,251.648,55.77
803,153.60000000000005,4300,41,146,0.05,8.270469557749083,252.93399999999997,55.83
804,361.4000000000001,6900,65,205,0.05,8.313278628558647,256.705,56.18
805,1935.1,25500,217,586,0.05,8.430257242287386,275.70399999999995,58.01
806,115.59999999999995,3900,32,122,0.05,8.40920596826272,274.59299999999996,57.78
807,542.6999999999999,9400,85,256,0.05,8.381721643730998,277.193,58.03
808,566.5000000000005,10800,89,264,0.05,8.440776405912457,281.16299999999995,58.42
809,425.50000000000017,8000,72,222,0.05,8.358371683069178,287.67099999999994,59.07
810,163.6000000000003,5900,51,165,0.05,7.9857007691354465,289.1859999999999,59.25
811,784.4,12400,108,313,0.05,8.059250097305249,294.68999999999994,59.74
812,-176.0,2100,17,71,0.05,8.203710535882225,292.0539999999999,59.48
813,735.2999999999997,11900,106,309,0.05,8.05203542277265,299.23799999999994,60.26
814,652.5000000000005,11500,97,284,0.05,8.455064177513123,305.89199999999994,60.94
815,536.3999999999997,9900,85,254,0.05,8.30288408497187,312.01199999999994,61.56
816,282.20000000000005,6600,55,174,0.05,8.465538646983005,314.14799999999997,61.76
817,835.9999999999999,13000,116,332,0.05,8.220241344118692,317.948,62.15
818,1563.7999999999981,21500,187,510,0.05,8.360652376623715,334.332,63.81
819,-209.79999999999995,600,6,54,0.05,8.315473009038854,331.772,63.56
820,1287.4000000000003,20000,166,456,0.05,8.298706099652408,341.43899999999996,64.59
821,1565.6000000000006,22600,193,526,0.05,8.17371736098605,356.41799999999995,66.16
822,-316.4,700,5,39,0.05,8.246894298455654,350.211,65.63
823,1651.1999999999991,24100,201,545,0.05,8.112254951197073,364.23599999999993,67.03
824,1507.2000000000005,22100,185,505,0.05,8.224321995159187,377.40299999999996,68.38
825,745.1999999999992,12100,104,303,0.05,7.998810159097804,384.7109999999999,69.12
826,1364.9999999999995,20600,161,442,0.05,8.387613639572628,398.41599999999994,70.46
827,615.9000000000005,11500,95,276,0.05,8.421064592789913,400.9919999999999,70.75
828,717.1999999999991,12600,105,305,0.05,8.160120748301022,407.2909999999998,71.36
829,426.10000000000025,8100,66,208,0.05,8.243890230472271,411.4719999999998,71.73
830,156.20000000000013,4800,42,147,0.05,8.373165338217806,411.93699999999984,71.75
831,184.59999999999985,5200,46,155,0.05,8.241627327088386,413.36699999999985,71.73
832,665.3999999999996,10700,92,273,0.05,8.06127205873147,417.9739999999999,72.17
833,1147.6000000000004,16600,144,401,0.05,8.105851414792259,428.79999999999984,73.28
834,401.00000000000034,8500,70,214,0.05,7.960805043995937,433.1439999999999,73.76
835,1481.5999999999997,22200,187,510,0.05,8.214155240152396,448.8539999999998,75.41
836,324.29999999999984,7200,61,194,0.05,8.468088720262665,443.68499999999983,74.82
837,848.3000000000005,13900,114,325,0.05,8.248109698662391,449.7259999999999,75.37
838,-286.80000000000007,2000,16,58,0.05,8.202422659972619,445.9799999999999,75.16
839,1199.4999999999984,19100,156,433,0.05,8.351306704946259,459.32799999999986,76.49
840,960.9999999999994,15400,128,354,0.05,8.146217825722559,466.1359999999999,77.16
841,1327.0999999999995,19800,163,450,0.05,7.933775047726101,479.97899999999987,78.54
842,350.1000000000003,7400,64,203,0.05,8.011962867135486,481.37499999999994,78.67
843,249.70000000000022,6600,54,174,0.05,8.023290825986313,481.3529999999999,78.64
844,1236.5999999999995,18300,150,417,0.05,8.331654508622716,493.0149999999999,79.79
845,1878.1999999999991,27200,218,585,0.05,7.533452181530814,509.9069999999998,81.46
846,2689.0999999999976,37500,306,807,0.05,7.7979787013492325,537.3569999999999,84.19
847,327.0999999999998,6600,60,191,0.05,7.75058823231003,535.0719999999998,83.92
848,85.5,3800,34,127,0.05,7.483917577998844,533.2909999999998,83.7
849,182.7000000000001,5400,45,154,0.05,7.406095839166022,534.9099999999999,83.75
850,798.2000000000005,13000,112,321,0.05,7.585778983582589,544.6199999999998,84.8
851,728.0999999999999,13100,107,310,0.05,7.747840701380084,549.6329999999998,85.34
852,700.6,11500,100,293,0.05,7.909045546534932,551.8839999999998,85.55
853,816.4999999999993,12800,112,321,0.05,7.959819575336492,557.4859999999998,86.14
854,129.1000000000002,5700,47,153,0.05,7.9525112388959895,557.9589999999997,86.27
855,933.1999999999998,14900,119,339,0.05,7.787287682558583,567.1639999999998,87.12
856,610.1000000000004,11600,95,276,0.05,7.879789813705113,563.6669999999997,86.78
857,188.7000000000001,5800,51,170,0.05,7.752868798199822,565.1559999999997,86.93
858,2904.199999999998,40300,313,824,0.05,7.826858809850748,591.6779999999997,89.53
859,97.59999999999998,4600,39,138,0.05,7.703382436779962,587.9489999999996,89.15
860,729.3999999999999,12800,103,300,0.05,7.621804615656535,587.3999999999996,89.04
861,275.7,6400,48,161,0.05,7.558985248115492,589.1059999999997,89.13
862,630.5999999999997,10800,89,266,0.05,7.539155675056286,593.4239999999995,89.55
863,2806.5000000000005,38700,325,856,0.05,7.373498196356764,618.2279999999996,92.2
864,67.09999999999997,4100,33,126,0.05,7.065828395268274,617.2139999999996,92.07
865,-46.399999999999984,2700,22,95,0.05,7.193114908117997,609.7039999999996,91.24
866,416.19999999999993,8800,68,213,0.05,7.192514802368594,616.6539999999995,91.84
867,1379.5,19700,167,460,0.05,7.2328861537187,628.6829999999995,93.06
868,380.99999999999983,8700,69,210,0.05,7.404199872698102,633.2199999999996,93.56
869,326.1,7300,61,194,0.05,7.5442278163949235,634.5009999999996,93.68
870,164.19999999999993,5000,43,149,0.05,7.326556445768215,633.6369999999995,93.63
871,217.09999999999988,6000,50,167,0.05,7.617484049882718,630.6489999999995,93.29
872,396.8,8200,67,210,0.05,7.38206992830549,636.9559999999997,93.9
873,816.0999999999993,13300,112,323,0.05,7.513701091978941,645.5479999999995,94.79
874,489.9000000000001,9100,78,237,0.05,7.493492792427288,649.9449999999996,95.24
875,338.0999999999999,6900,58,186,0.05,7.628705324665193,648.2669999999996,94.99
876,2098.099999999998,30500,248,662,0.05,7.681476978376913,669.1129999999996,97.19
877,1582.8999999999994,23200,189,514,0.05,7.457817428306846,685.4409999999995,98.85
878,1681.5999999999983,24300,200,540,0.05,7.4481812530093725,701.2019999999994,100.45
879,1404.0999999999992,20500,172,471,0.05,7.226218717619618,714.8889999999996,101.86
880,1092.799999999999,18800,147,410,0.05,6.948994124807963,725.5289999999995,103.01
881,1170.6999999999991,16700,137,386,0.05,6.881141588477891,733.2149999999995,103.69
882,235.10000000000016,6600,54,177,0.05,7.070490430303886,725.9199999999996,102.91
883,355.5999999999999,7300,62,198,0.05,7.01565066010061,725.9809999999997,102.88
884,259.7000000000001,6200,47,160,0.05,6.851679331064224,728.5539999999996,103.05
885,960.1,14100,117,332,0.05,6.691977222281766,738.8549999999997,104.03
886,257.70000000000005,6800,54,176,0.05,6.746587737040087,738.5009999999996,103.99
887,502.7999999999994,10400,82,248,0.05,6.819049633318378,732.0319999999997,103.36
888,208.0,5800,51,167,0.05,6.859789762668267,723.4869999999996,102.45
889,908.5000000000003,15300,123,350,0.05,6.7867498779296875,727.7149999999997,102.9
890,506.50000000000034,9300,79,239,0.05,6.7014196667212325,726.6809999999996,102.76
891,1239.4000000000003,19200,159,440,0.05,6.622575521469116,730.0819999999995,103.19
892,23.59999999999995,3300,28,111,0.05,6.86838436126709,725.8219999999997,102.72
893,636.4,11000,93,275,0.05,6.723468783985485,729.1379999999996,103.03
894,16.099999999999994,3400,29,114,0.05,6.676719966687654,728.8999999999995,103.02
895,50.59999999999998,4100,33,124,0.05,6.921151003529949,727.9979999999997,102.95
896,545.5999999999997,9600,75,231,0.05,6.679262095199519,723.7689999999998,102.4
897,592.5000000000008,11800,93,264,0.05,6.788129461534096,729.2189999999998,103.01
898,-118.59999999999994,3100,26,97,0.05,6.709422632591012,723.0579999999995,102.47
899,2203.7000000000007,31300,258,687,0.05,6.893404894000057,745.3639999999995,104.79
900,688.6999999999999,11500,97,285,0.05,6.573053370024029,726.1979999999993,102.64
901,546.1000000000005,10200,87,259,0.05,6.707609211616075,713.8569999999994,101.35
902,2758.600000000002,38700,314,826,0.05,6.771440016444024,739.4309999999995,104.02
903,-126.10000000000001,2700,21,88,0.05,6.784508813511241,736.6339999999993,103.82
904,362.2000000000003,7300,59,189,0.05,6.772765497681956,736.6419999999994,103.76
905,3310.8999999999933,45900,374,977,0.05,6.844472660134978,750.3999999999994,105.33
906,1717.499999999999,24500,204,554,0.05,6.8625744783491,766.4189999999994,107.05
907,0.899999999999963,3900,32,115,0.05,6.939753967782726,761.0009999999993,106.52
908,1425.8000000000002,20700,168,463,0.05,6.866381294011555,769.5939999999994,107.31
909,557.1000000000003,9500,84,251,0.05,6.71011863951664,770.9099999999994,107.43
910,915.7000000000004,14600,122,348,0.05,6.904142922368543,778.4309999999994,108.14
911,91.10000000000008,4100,36,132,0.05,7.059179750355807,771.4979999999995,107.42
912,1628.6999999999998,24500,203,547,0.05,7.1591118371464875,789.5449999999994,109.28
913,3090.6999999999975,41700,355,930,0.05,6.963278523568184,813.0989999999995,111.77
914,1903.9999999999977,26700,208,560,0.05,6.989042001111167,825.6139999999994,112.88
915,1189.2000000000014,18300,148,413,0.05,6.781076089521875,832.1419999999994,113.51
916,510.90000000000003,9600,78,235,0.05,6.945296206372849,834.4289999999994,113.74
917,1929.299999999997,28600,234,627,0.05,6.966822631811601,845.3619999999994,114.92
918,89.6,4000,34,127,0.05,6.965656821183332,830.6199999999993,113.39
919,117.20000000000009,4300,39,140,0.05,7.026344881738935,833.8899999999994,113.72
920,714.8000000000001,12900,104,302,0.05,6.966171114649994,828.1639999999993,113.1
921,1028.2999999999988,16000,133,372,0.05,6.858572531771916,822.7909999999995,112.5
922,840.5999999999998,14400,115,323,0.05,6.917534726322989,834.3609999999994,113.6
923,-99.7,1800,16,82,0.05,7.0344909284172985,816.8519999999995,111.75
924,2569.7,33900,279,741,0.05,7.069351311476447,827.4769999999996,112.69
925,-373.3,100,1,27,0.05,7.232962255124693,816.2919999999997,111.66
926,145.0,4700,40,143,0.05,7.068894499665373,804.0919999999995,110.45
927,3567.4999999999986,48700,400,1043,0.05,6.871093549755824,833.6079999999996,113.5
928,1692.7999999999984,25600,211,568,0.05,6.9548107276500115,843.3639999999995,114.56
929,883.1999999999994,14200,122,348,0.05,7.170394975563576,847.9349999999994,115.12
930,277.3000000000003,7100,56,181,0.05,7.260608053997736,849.1459999999995,115.26
931,822.8999999999996,13300,112,323,0.05,7.255134269549012,855.5289999999995,115.92
932,1159.8000000000004,17100,149,414,0.05,7.241920231621046,860.4729999999995,116.49
933,2884.5999999999995,39000,325,856,0.05,7.0673308199811204,877.8429999999996,118.3
934,462.70000000000005,8300,70,216,0.05,7.2487817539109125,878.4599999999996,118.3
935,-164.0,1600,14,72,0.05,7.0545812712775335,862.0039999999995,116.57
936,1953.2999999999993,27500,233,623,0.05,7.16312412963059,878.2939999999995,118.29
937,907.4999999999998,14500,120,343,0.05,7.036516252134006,878.8859999999996,118.35
938,2323.500000000002,33500,272,722,0.05,7.549025958264633,904.9889999999995,120.91
939,2370.4999999999973,32000,261,695,0.05,7.349754736920913,916.6989999999998,121.96
940,1309.5999999999983,19300,162,447,0.05,7.0831355963244,920.1849999999997,122.3
941,-163.09999999999997,1600,14,72,0.05,7.193925148910946,905.2829999999994,120.81
942,781.6000000000004,12800,104,302,0.05,7.339303419289999,909.5979999999996,121.21
943,3442.4000000000005,46500,382,995,0.05,7.293624956044719,941.5249999999995,124.49
944,2608.9000000000055,35500,294,777,0.05,7.225419817130384,955.2479999999996,125.93
945,1127.7000000000007,17700,148,412,0.05,7.235755274596723,947.7429999999996,125.23
946,168.39999999999998,5100,45,154,0.05,7.240819760731289,922.5359999999995,122.62
947,393.40000000000015,7900,69,214,0.05,7.3808204927177075,923.1989999999995,122.71
948,466.30000000000007,8700,75,230,0.05,7.298457307400911,927.0069999999995,123.12
949,3017.6999999999985,41800,342,892,0.05,7.198428664506818,955.3569999999995,126.09
950,1047.7000000000003,16200,139,389,0.05,7.259000393296269,957.8519999999994,126.36
951,221.9000000000001,5800,49,164,0.05,7.371727309575895,952.7899999999994,125.78
952,199.30000000000007,5600,49,161,0.05,6.945718169952771,947.7769999999994,125.27
953,1184.8000000000004,18400,147,408,0.05,7.2607705394426985,951.4599999999995,125.62
954,-4.40000000000002,3200,25,99,0.05,7.030456359940346,950.1249999999995,125.4
955,334.6000000000001,7200,65,206,0.05,7.105427730430677,944.1389999999996,124.86
956,633.8999999999996,11200,94,277,0.05,7.0499747427792325,944.3769999999995,124.85
957,732.0999999999998,12200,100,293,0.05,7.1377708692192625,949.8109999999996,125.34
958,706.1999999999998,12200,101,292,0.05,7.157701861368467,927.8309999999997,123.22
959,2176.0000000000005,31100,260,692,0.05,7.148780584335327,948.6149999999996,125.43
960,2027.4,29300,243,650,0.05,7.047636808248667,961.5949999999996,126.83
961,365.9000000000002,7500,64,203,0.05,6.894640527922531,962.4969999999995,126.99
962,232.69999999999993,6000,53,174,0.05,6.872571218972919,958.5179999999995,126.63
963,525.4999999999995,9700,72,220,0.05,7.127663911472667,935.7079999999994,124.1
964,2034.2999999999993,28900,236,632,0.05,7.0707214436953585,955.3799999999994,126.13
965,740.3000000000004,12800,103,299,0.05,6.974550961650734,963.2469999999995,126.94
966,2457.1999999999985,34500,289,766,0.05,7.321798299062346,983.6569999999996,129.15
967,700.6000000000004,11600,97,284,0.05,7.181319186385249,976.8679999999995,128.45
968,601.5000000000006,11200,91,269,0.05,7.3948930541822016,979.0729999999994,128.67
969,292.0,6700,55,181,0.05,7.291636885859031,978.7319999999995,128.61
970,1359.599999999999,21300,172,471,0.05,7.379433463839715,990.6859999999996,129.9
971,1382.599999999999,21400,174,477,0.05,7.702618918828744,1002.3409999999997,131.14
972,1911.599999999999,28500,232,622,0.05,7.56825057639953,1017.4889999999997,132.79
973,1447.099999999999,22000,180,492,0.05,7.571285015199242,1023.7989999999998,133.47
974,493.10000000000014,9000,74,227,0.05,7.55576823776514,1023.8309999999999,133.43
975,776.1000000000008,12400,111,320,0.05,7.493443743884564,1028.211,133.96
976,472.79999999999995,8900,76,232,0.05,7.358085136989067,1011.9580000000002,132.24
977,1459.0999999999988,20800,169,463,0.05,7.623572280545987,1010.7200000000001,132.04
978,0.10000000000002274,3100,28,111,0.05,7.776323189606538,993.9050000000002,130.32
979,1238.2999999999997,18700,158,438,0.05,7.851819876666482,992.2470000000003,130.18
980,746.2000000000002,13000,105,306,0.05,7.457285614574657,988.7810000000002,129.76
981,766.7,13300,105,305,0.05,7.645936045099477,984.7410000000003,129.44
982,3601.3999999999996,50000,412,1072,0.05,7.5128641075162745,1018.4040000000002,133.02
983,3185.7999999999984,45000,369,966,0.05,7.548766067062599,1046.7060000000004,136.09
984,1777.0999999999995,26800,215,580,0.05,7.528935197304035,1061.8800000000003,137.77
985,1112.7999999999988,17400,145,402,0.05,7.899841682234807,1063.4070000000004,138.05
986,321.59999999999974,9400,77,219,0.05,8.494743917630688,1064.0460000000003,138.28
987,165.00000000000023,5300,44,152,0.05,8.151754520441356,1060.6680000000006,137.9
988,4049.7000000000007,54100,449,1162,0.05,7.802312109433435,1099.0850000000005,141.88
989,310.29999999999984,7000,57,183,0.05,7.629153824894806,1093.1030000000005,141.22
990,3631.799999999998,49900,417,1084,0.05,7.24920418121718,1124.3560000000004,144.6
991,2740.300000000001,37800,317,835,0.05,7.4473860643581,1139.3650000000007,146.18
992,559.5,9900,83,250,0.05,7.383608047485351,1144.7240000000006,146.73
993,1508.5,21400,183,501,0.05,7.197051282414419,1153.4450000000006,147.63
994,1511.700000000001,22700,188,511,0.05,7.0755834430164555,1168.4010000000005,149.22
995,1293.6999999999998,18600,151,421,0.05,6.838230661994771,1180.8320000000006,150.4
